week,price,prediction,posts,absolute_diff,market_change,prediction_change,error_general,market_weekly_change,prediction_weekly_change,error_weekly
261,106.39995574951172,106.89254080612737,162,0.49258505661565266,0.0,0.0,0.0,0.0,0.0,0.0
262,105.63639068603516,107.28954640172554,159,1.6531557156903887,-0.007176366363104118,0.0037140626708296568,0.010890429033933774,-0.007176366363104118,0.0037140626708296568,0.010890429033933774
263,103.99179077148438,107.38224344252589,144,3.3904526710415155,-0.02263313890559015,0.00458126107495845,0.027214399980548597,-0.015568497786323864,0.000863989493004835,0.016432487279328698
264,104.31483459472656,108.29538502278616,135,3.980550428059601,-0.019597011484609805,0.013123873808960648,0.03272088529357045,0.0031064358142659223,0.008503655269122898,0.005397219454856976
265,107.44741821289062,107.38089075538811,121,0.06652745750251654,0.009844576118479383,0.004568606430138702,0.0052759696883406815,0.030030087574163918,-0.008444443567060948,0.038474531141224864
266,109.35633087158203,107.79439616428459,117,1.5619347072974392,0.02778549202623968,0.008437027984889324,0.019348464041350356,0.01776601700107105,0.0038508286342906397,0.013915188366780412
267,106.68385314941406,107.44787820559276,113,0.7640250561786956,0.0026682097553752658,0.005195286736355258,0.0025270769809799926,-0.024438253376535463,-0.0032146194145725483,0.021223633961962914
268,102.5331802368164,106.53316407634958,109,3.999983839533172,-0.03634189023347463,-0.0033620374917422914,0.03297985274173234,-0.03890628984673538,-0.008513096252053938,0.030393193594681442
269,107.10478973388672,107.05309911993209,104,0.05169061395463359,0.006624382307398042,0.001502053488427418,0.005122328818970624,0.044586635141048644,0.004880499402138124,0.03970613573891052
270,108.52423858642578,108.37084981356351,101,0.1533887728622716,0.019965072559946163,0.013829861244643532,0.006135211315302631,0.01325289798958417,0.01230931850142089,0.0009435794881632788
271,113.81046295166016,108.04348817215396,96,5.766974779506199,0.06964765304596891,0.010767330978819899,0.058880322067149014,0.04871008020042056,-0.003020753661826326,0.05173083386224688
272,115.36695861816406,109.50628795729617,91,5.860670660867896,0.0842763778000302,0.024452100506333625,0.05982427729369657,0.013676208901505059,0.013538990733170504,0.00013721816833455434
273,113.60850524902344,111.03825878251314,89,2.570246466510298,0.0677495535475803,0.03878397823759209,0.028965575309988216,-0.015242261651021488,0.01398979778964283,0.02923205944066432
274,116.63595581054688,111.37747160892528,85,5.258484201621599,0.09620304810213354,0.04195737858764432,0.05424566951448922,0.026648097824079602,0.00305491845901998,0.023593179365059624
275,117.2889404296875,113.18100507952558,81,4.107935350161924,0.10234012414263388,0.05882977639013828,0.0435103477524956,0.005598484743429165,0.016192982697012248,0.010594497953583082
276,118.37723541259766,114.21909864313962,80,4.158136769458039,0.11256846470202506,0.06854133863559793,0.04402712606642713,0.009278751934523344,0.00917197689563398,0.00010677503888936388
277,110.91744232177734,111.76747356974735,76,0.8500312479700085,0.04245759822401389,0.04560592092634154,0.0031483227023276494,-0.06301712541959266,-0.02146423061043406,0.0415528948091586
278,110.74925231933594,112.65318016662654,74,1.9039278472906034,0.040876864460953295,0.05389187418556482,0.013015009724611525,-0.0015163530543147415,0.007924546995566401,0.009440900049881143
279,108.40445709228516,112.58620905026325,72,4.1817519579780935,0.018839306169379084,0.0532653466855332,0.03442604051615411,-0.02117210886706274,-0.0005944893545324989,0.020577619512530242
280,110.06658935546875,114.07012257111153,66,4.003533215642776,0.03446085649310862,0.06714763921649354,0.03268678272338492,0.015332693025422504,0.013180242352647241,0.0021524506727752628
281,113.14350891113281,116.26011356078071,62,3.116604649647897,0.06337928539647951,0.08763542043259545,0.02425613503611594,0.027955073139651013,0.019198637998341234,0.00875643514130978
282,116.37872314453125,117.75150374245605,56,1.3727805979248018,0.09378544685217433,0.10158765854414245,0.007802211691968125,0.02859390047677854,0.012828046833926793,0.015765853642851747
283,115.0925521850586,118.33552173764541,52,3.242969552586814,0.0816973688975126,0.10705125769507477,0.025353888797562174,-0.01105159882082015,0.004959749783465268,0.01601134860428542
284,115.32999420166016,116.23165423878598,50,0.9016600371258221,0.0839289677259985,0.08736917807573776,0.0034402103497392506,0.002063052839594493,-0.017778833168317694,0.019841886007912188
285,113.27212524414062,116.62173572784299,48,3.3496104837023637,0.06458808602145912,0.09101846441616171,0.026430378394702594,-0.01784331102905673,0.003356069322179895,0.021199380351236623
286,-1.0,116.40162587548095,45,117.40162587548095,-1.0093985001493253,0.0889592949857965,1.0983577951351218,-1.0088282973224405,-0.0018873827506367038,1.0069409145718038
287,-1.0,117.19112757179015,42,118.19112757179015,-1.0093985001493253,0.09634523314719855,1.1057437332965239,-0.0,0.006782565882316459,0.006782565882316459
288,-1.0,116.42018507460408,39,117.42018507460408,-1.0093985001493253,0.08913291981483666,1.098531419964162,-0.0,-0.006578505669840902,0.006578505669840902
289,-1.0,119.76016340855071,22,120.76016340855071,-1.0093985001493253,0.12037905082415004,1.1297775509734753,-0.0,0.02868899694504279,0.02868899694504279
290,-1.0,113.96777981555117,15,114.96777981555117,-1.0093985001493253,0.06619020332070004,1.0755887034700253,-0.0,-0.048366530473404265,0.048366530473404265
291,-1.0,103.05375304985759,7,104.05375304985759,-1.0093985001493253,-0.03591258779443038,0.9734859123548949,-0.0,-0.09576414301794035,0.09576414301794035
292,-1.0,103.845107009956,3,104.845107009956,-1.0093985001493253,-0.028509321353849683,0.9808891787954757,-0.0,0.0076790406625515785,0.0076790406625515785
293,-1.0,103.04337395258857,3,104.04337395258857,-1.0093985001493253,-0.0360096862186118,0.9733888139307135,-0.0,-0.007720470231597562,0.007720470231597562
294,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,-1.0,1.0
295,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
296,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
297,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
298,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
299,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
300,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
301,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
302,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
303,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
304,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
305,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
306,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
307,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
308,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
309,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
310,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
311,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
312,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
313,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
314,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
315,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
316,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
317,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
318,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
319,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
320,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
321,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
322,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
323,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
324,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
325,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
326,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
327,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
328,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
329,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
330,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
331,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
332,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
333,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
334,-1.0,0.0,0,1.0,-1.0093985001493253,-1.0,0.009398500149325306,-0.0,0.0,0.0
