week,price,prediction,posts,absolute_diff,market_change,prediction_change,error_general,market_weekly_change,prediction_weekly_change,error_weekly
261,96.59439086914062,84.89598591700761,30,11.698404952133018,0.0,0.0,0.0,0.0,0.0,0.0
262,94.96995544433594,86.13021615220025,27,8.83973929213569,-0.016817078198726465,0.014538145966043626,0.03135522416477009,-0.016817078198726465,0.014538145966043626,0.03135522416477009
263,93.721923828125,87.36553195066261,24,6.356391877462386,-0.029737410373103797,0.02908907891203689,0.058826489285140685,-0.013141330964848534,0.014342420739772049,0.027483751704620585
264,92.37483215332031,86.07512843718972,23,6.299703716130594,-0.04368326854026832,0.013889261164065098,0.05757252970433342,-0.01437328236320773,-0.014770167189065101,0.00039688482585737046
265,94.87091064453125,88.45218107156192,22,6.418729572969326,-0.017842446223862277,0.041888849232880956,0.05973129545674323,0.027021196499367264,0.027616021927946068,0.0005948254285788046
266,93.8506851196289,89.46114464235495,21,4.389540477273954,-0.028404400346896962,0.053773552141913296,0.08217795248881025,-0.010753828733920282,0.01140688175881983,0.022160710492740113
267,93.36534118652344,89.14221977423261,19,4.223121412290823,-0.03342895641830466,0.050016897870483884,0.08344585428878853,-0.0051714479493337115,-0.0035649540300129816,0.0016064939193207299
268,103.68643951416016,89.90956689238256,16,13.7768726217776,0.0734209158648492,0.05905557160589563,0.014365344258953562,0.11054528582525534,0.008608122168074517,0.10193716365718082
269,104.32081604003906,87.99604772784706,16,16.324768312192006,0.07998834198732784,0.03651599987153691,0.04347234211579092,0.006118220751444275,-0.021282709178500343,0.02740092992994462
270,105.64472961425781,90.69259808786259,16,14.95213152639522,0.09369424729203954,0.06827898996922684,0.025415257322812704,0.012690790050095302,0.03064399401613342,0.01795320396603812
271,108.52151489257812,91.34754532593213,13,17.173969566645994,0.1234763625104851,0.07599369203664615,0.04748267047383896,0.027230750543111443,0.007221617330170971,0.020009133212940473
272,110.09429168701172,91.70402244002202,13,18.390269246989703,0.13975864122544984,0.08019267871710437,0.05956596250834548,0.014492764830922548,0.003902426855784223,0.010590337975138324
273,110.78114318847656,92.14314917734941,12,18.637994011127148,0.14686931810103926,0.08536520522214643,0.06150411287889283,0.006238756714267271,0.0047885220914339385,0.0014502346228333325
274,111.43811798095703,92.57744281755201,11,18.86067516340502,0.15367069431521813,0.09048080209650457,0.06318989221871356,0.00593038466269237,0.004713249374261183,0.0012171352884311872
275,112.75208282470703,90.37351459721864,9,22.378568227488387,0.16727360471122724,0.0645204672640912,0.10275313744713603,0.01179098200469013,-0.023806319911825413,0.03559730191651554
276,113.72760772705078,89.36473231257159,8,24.36287541447919,0.17737279259953148,0.0526378997463146,0.12473489285321687,0.0086519457370945,-0.011162366420549732,0.01981431215764423
277,110.980224609375,94.04266971394168,6,16.937554895433323,0.14893032204865086,0.10773988543905552,0.04119043660959534,-0.024157574159737644,0.052346572079554114,0.07650414623929176
278,109.26808166503906,96.56372678765969,5,12.704354877379373,0.13120524578976717,0.13743571906990046,0.006230473280133292,-0.015427459715118517,0.026807587251473673,0.042235046966592193
279,107.28718566894531,100.37446042333892,4,6.912725245606396,0.11069788528705092,0.18232280759967515,0.07162492231262423,-0.018128770688646115,0.039463406834523894,0.05759217752317001
280,106.90892791748047,99.62112596799903,4,7.287801949481434,0.10678194619305859,0.1734491907000926,0.06666724450703401,-0.0035256563876326186,-0.007505240398430255,0.003979584010797637
281,113.8271484375,100.0275043657426,4,13.799644071757399,0.17840329457333728,0.17823597058554952,0.00016732398778776525,0.06471134501843925,0.004079239155298303,0.06063210586314095
282,113.69999694824219,99.07680145693351,4,14.623195491308678,0.1770869501343515,0.1670375270014385,0.010049423132912988,-0.0011170576703643648,-0.00950441495903889,0.008387357288674525
283,112.05000305175781,98.9872078206136,3,13.062795231144207,0.16000527611955623,0.16598219281393653,0.005976916694380302,-0.014511820059550882,-0.0009042847064340133,0.013607535353116868
284,106.87000274658203,98.43499462849086,3,8.435008118091176,0.10637897071437712,0.15947760739499128,0.05309863668061417,-0.04622936335649228,-0.005578631868508509,0.040650731487983774
285,107.61000061035156,99.29315660421622,3,8.31684400613534,0.11403984891973822,0.16958600022953926,0.05554615130980105,0.006924280385060608,0.008718057830593727,0.001793777445533119
286,-1.0,105.15615836476634,2,106.15615836476634,-1.0103525680011247,0.23864700113812942,1.2489995691392541,-1.0092928166000197,0.0590473901833952,1.068340206783415
287,-1.0,103.92447119092594,2,104.92447119092594,-1.0103525680011247,0.2241388101967524,1.2344913781978772,-0.0,-0.01171293429689505,0.01171293429689505
288,-1.0,103.39688517097838,2,104.39688517097838,-1.0103525680011247,0.2179243111924848,1.2282768791936096,-0.0,-0.005076629343422906,0.005076629343422906
289,-1.0,102.90212918787469,2,103.90212918787469,-1.0103525680011247,0.2120965211296266,1.2224490891307513,-0.0,-0.004785018255487603,0.004785018255487603
290,-1.0,94.58597718182756,1,95.58597718182756,-1.0103525680011247,0.11413956926411889,1.1244921372652437,-0.0,-0.08081613151914308,0.08081613151914308
291,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,-1.0,1.0
292,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
293,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
294,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
295,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
296,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
297,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
298,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
299,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
300,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
301,-1.0,0.0,0,1.0,-1.0103525680011247,-1.0,0.010352568001124718,-0.0,0.0,0.0
