week,price,prediction,posts,absolute_diff,market_change,prediction_change,error_general,market_weekly_change,prediction_weekly_change,error_weekly
261,139.9763946533203,156.11966498817344,194,16.143270334853128,0.0,0.0,0.0,0.0,0.0,0.0
262,139.362548828125,155.07800660617718,192,15.715457778052183,-0.004385352449715719,-0.00667217920353061,0.002286826753814891,-0.004385352449715719,-0.00667217920353061,0.002286826753814891
263,138.50511169433594,156.50516440457022,188,18.000052710234286,-0.010510936237701387,0.0024692559801866463,0.012980192217888032,-0.006152564953777751,0.009202838169163004,0.015355403122940755
264,141.79844665527344,162.94582273859976,171,21.14737608332632,0.013016851923253225,0.04372388161954756,0.03070702969629433,0.023777714198776237,0.04115300832744569,0.017375294128669456
265,138.94358825683594,170.76787901401272,163,31.824290757176783,-0.007378432621031051,0.09382683486381378,0.10120526748484483,-0.020133213485602937,0.04800403068915259,0.06813724417475553
266,135.66973876953125,167.6469778572612,160,31.97723908772994,-0.03076701535609173,0.07383639255157882,0.10460340790767056,-0.023562436585796296,-0.018275691978908028,0.005286744606888268
267,139.71331787109375,170.85491800928034,157,31.14160013818659,-0.0018794367641638795,0.09438434948104162,0.0962637862452055,0.029804576453349878,0.019135090849955363,0.010669485603394514
268,139.83999633789062,169.4192981492166,152,29.579301811325962,-0.000974437981257521,0.08518871189001485,0.08616314987127237,0.0009067028736212153,-0.00840256679053145,0.009309269664152665
269,145.08203125,168.71991679364845,144,23.63788554364845,0.036474982866395604,0.0807089344345539,0.0442339515681583,0.037485948579712665,-0.0041281091540832215,0.04161405773379589
270,145.8615264892578,184.02405288815342,137,38.16252639889561,0.042043744950805546,0.1787371751156001,0.13669343016479457,0.005372789673137503,0.09070734733245851,0.085334557659321
271,146.01742553710938,183.39975696106572,129,37.382331423956344,0.04315749736768753,0.1747383455822739,0.13158084821458638,0.0010688154142075561,-0.0033924691761198027,0.004461284590327359
272,148.641357421875,191.8807287046318,119,43.23937128275679,0.06190302865004639,0.22906187839416237,0.167158849744116,0.017969991424747932,0.04624309150729417,0.02827310008254624
273,152.09584045410156,193.3228140063355,117,41.22697355223394,0.08658206857518723,0.23829892935640312,0.15171686078121588,0.023240389432276395,0.0075155296284264254,0.01572485980384997
274,148.71044921875,191.2286058274591,115,42.51815660870909,0.06239662470991148,0.22488480770148503,0.16248818299157355,-0.0222582762634668,-0.010832700680674882,0.01142557558279192
275,148.08863830566406,210.69401688473872,110,62.60537857907465,0.05795436918085619,0.3495674417486065,0.2916130725677503,-0.004181353202499351,0.10179131397758968,0.10597266718008903
276,148.2366943359375,213.9838875282674,107,65.74719319232989,0.05901209059624289,0.3706401915766175,0.3116281009803746,0.0009997798073329619,0.015614447397091556,0.014614667589758594
277,138.52467346191406,238.66688539879033,87,100.14221193687627,-0.010371185763154777,0.5287432586847409,0.5391144444478957,-0.06551698226630598,0.11534979645260582,0.1808667787189118
278,141.91004943847656,254.21373974190107,78,112.3036903034245,0.013814149092390433,0.6283261929953448,0.6145120439029543,0.02443879412928755,0.0651403914587203,0.04070159732943275
279,138.7023162841797,263.32239883432317,74,124.62008255014348,-0.00910209448025959,0.6866702785601716,0.6957723730404312,-0.022603988702629196,0.0358307112025887,0.05843469990521789
280,146.02581787109375,270.2400029749099,72,124.21418510381613,0.0432174527194821,0.7309799056728787,0.6877624529533967,0.05280013905398188,0.026270473652107076,0.0265296654018748
281,147.5951385498047,278.39833803000545,69,130.80319948020076,0.05442877647587457,0.7832368398375374,0.7288080633616629,0.010746871351861056,0.030189220564259,0.019442349212397944
282,146.04556274414062,287.3934026975315,65,141.34783995339086,0.043358511310795135,0.8408533141504143,0.7974948028396192,-0.010498826864417162,0.03231005160151696,0.04280887846593412
283,145.2658233642578,299.98769451548486,61,154.72187115122705,0.03778800507069663,0.9215240728207422,0.8837360677500457,-0.005339014518700917,0.04382248061277975,0.049161495131480666
284,150.48703002929688,304.22490370301335,60,153.73787367371648,0.07508862763616869,0.9486648509402026,0.8735762233040338,0.03594242984426386,0.014124609992326785,0.02181781985193707
285,150.77999877929688,329.5282492051181,54,178.7482504258212,0.07718161446245177,1.1107414573947547,1.033559842932303,0.0019468039866489804,0.08317315641853579,0.0812263524318868
286,-1.0,118.34936092635981,40,119.34936092635981,-1.0071440617003795,-0.24193175193320363,0.7652123097671759,-1.0066321793878228,-0.6408521539144522,0.36578002547337063
287,-1.0,119.9017902907701,36,120.9017902907701,-1.0071440617003795,-0.23198790940364217,0.7751561522967374,-0.0,0.013117344717866712,0.013117344717866712
288,-1.0,121.16494311207686,34,122.16494311207686,-1.0071440617003795,-0.22389698234840893,0.7832470793519706,-0.0,0.010534895419355528,0.010534895419355528
289,-1.0,119.09407126158352,28,120.09407126158352,-1.0071440617003795,-0.23716162681616518,0.7699824348842144,-0.0,-0.017091345048359317,0.017091345048359317
290,-1.0,115.99005809876695,12,116.99005809876695,-1.0071440617003795,-0.2570438957350212,0.7501001659653583,-0.0,-0.0260635406106722,0.0260635406106722
291,-1.0,100.11663861807185,9,101.11663861807185,-1.0071440617003795,-0.358718591756804,0.6484254699435755,-0.0,-0.13685155211473982,0.13685155211473982
292,-1.0,121.01969935643979,4,122.01969935643979,-1.0071440617003795,-0.22482731841880768,0.7823167432815719,-0.0,0.20878708101766785,0.20878708101766785
293,-1.0,132.4889562123863,1,133.4889562123863,-1.0071440617003795,-0.15136279454338586,0.8557812671569937,-0.0,0.09477181745565307,0.09477181745565307
294,-1.0,0.0,0,1.0,-1.0071440617003795,-1.0,0.0071440617003795115,-0.0,-1.0,1.0
295,-1.0,0.0,0,1.0,-1.0071440617003795,-1.0,0.0071440617003795115,-0.0,0.0,0.0
296,-1.0,0.0,0,1.0,-1.0071440617003795,-1.0,0.0071440617003795115,-0.0,0.0,0.0
297,-1.0,0.0,0,1.0,-1.0071440617003795,-1.0,0.0071440617003795115,-0.0,0.0,0.0
298,-1.0,0.0,0,1.0,-1.0071440617003795,-1.0,0.0071440617003795115,-0.0,0.0,0.0
299,-1.0,0.0,0,1.0,-1.0071440617003795,-1.0,0.0071440617003795115,-0.0,0.0,0.0
